Time(s) 	Rel. Power      React.($)  	  CR Bank Pos.
------     ----------		---------		--------
56.500		 4.1073E-01		-0.4604			 60.00 
56.750		 4.0821E-01		-0.4604			 60.00 
57.000		 4.0573E-01		-0.4603			 60.00 
57.250		 4.0332E-01		-0.4602			 60.00 
57.500		 4.0077E-01		-0.4604			 60.00 
57.750		 3.9838E-01		-0.4604			 60.00 
58.000		 3.9604E-01		-0.4603			 60.00 
58.250		 3.9359E-01		-0.4604			 60.00 
58.500		 3.9124E-01		-0.4604			 60.00 
58.750		 3.8895E-01		-0.4604			 60.00 
59.000		 3.8669E-01		-0.4604			 60.00 
59.250		 3.8444E-01		-0.4604			 60.00 
59.500		 3.8221E-01		-0.4604			 60.00 
59.750		 3.8006E-01		-0.4602			 60.00 
60.000		 3.7779E-01		-0.4604			 60.00 
