Time(s) 	Rel. Power      React.($)  	  CR Bank Pos.
------     ----------		---------		--------
 0.000		 1.0000E+00		 0.0000			180.00
 0.250		 1.0032E+00		 0.0033			180.00
 0.500		 1.0070E+00		 0.0067			180.00
 0.750		 1.0117E+00		 0.0104			180.00
 1.000		 1.0160E+00		 0.0137			180.00
 1.250		 1.0214E+00		 0.0176			180.00
 1.500		 1.0261E+00		 0.0209			180.00
 1.750		 1.0321E+00		 0.0248			180.00
 2.000		 1.0380E+00		 0.0285			180.00
 2.250		 1.0443E+00		 0.0323			180.00
 2.500		 1.0506E+00		 0.0360			180.00
 2.750		 1.0573E+00		 0.0397			180.00
 3.000		 1.0640E+00		 0.0434			180.00
 3.250		 1.0712E+00		 0.0471			180.00
 3.500		 1.0787E+00		 0.0507			180.00
 3.750		 1.0858E+00		 0.0539			180.00
 4.000		 1.0932E+00		 0.0572			180.00
 4.250		 1.1007E+00		 0.0605			180.00
 4.500		 1.1088E+00		 0.0639			180.00
 4.750		 1.1169E+00		 0.0672			180.00
 5.000		 1.1254E+00		 0.0706			180.00
 5.250		 1.1341E+00		 0.0740			180.00
 5.500		 1.1433E+00		 0.0775			180.00
 5.750		 1.1526E+00		 0.0809			180.00
 6.000		 1.1623E+00		 0.0844			180.00
 6.250		 1.1722E+00		 0.0878			180.00
 6.500		 1.1824E+00		 0.0913			180.00
 6.750		 1.1931E+00		 0.0947			180.00
 7.000		 1.2036E+00		 0.0977			180.00
 7.250		 1.2137E+00		 0.1006			180.00
 7.500		 1.2241E+00		 0.1034			180.00
 7.750		 1.2345E+00		 0.1059			179.25
 8.000		 1.2447E+00		 0.1084			178.50
 8.250		 1.2554E+00		 0.1109			177.75
 8.500		 1.2661E+00		 0.1134			177.00
 8.750		 1.2776E+00		 0.1161			176.25
 9.000		 1.2890E+00		 0.1187			175.50
 9.250		 1.3009E+00		 0.1214			174.75
 9.500		 1.3131E+00		 0.1240			174.00
 9.750		 1.3254E+00		 0.1267			173.25
10.000		 1.3382E+00		 0.1294			172.50
10.250		 1.3499E+00		 0.1313			171.75
10.500		 1.3617E+00		 0.1331			171.00
10.750		 1.3738E+00		 0.1351			170.25
11.000		 1.3856E+00		 0.1366			169.50
11.250		 1.3972E+00		 0.1380			168.75
11.500		 1.4087E+00		 0.1393			168.00
11.750		 1.4195E+00		 0.1404			167.25
12.000		 1.4318E+00		 0.1420			166.50
12.250		 1.4436E+00		 0.1433			165.75
12.500		 1.4558E+00		 0.1447			165.00
12.750		 1.4681E+00		 0.1461			164.25
13.000		 1.4807E+00		 0.1476			163.50
13.250		 1.4934E+00		 0.1490			162.75
13.500		 1.5047E+00		 0.1498			162.00
13.750		 1.5169E+00		 0.1506			161.25
14.000		 1.5286E+00		 0.1514			160.50
14.250		 1.5396E+00		 0.1517			159.75
14.500		 1.5493E+00		 0.1514			159.00
14.750		 1.5589E+00		 0.1511			158.25
15.000		 1.5686E+00		 0.1509			157.50
15.250		 1.5781E+00		 0.1507			156.75
15.500		 1.5877E+00		 0.1505			156.00
15.750		 1.5972E+00		 0.1503			155.25
16.000		 1.6068E+00		 0.1502			154.50
16.250		 1.6162E+00		 0.1500			153.75
16.500		 1.6255E+00		 0.1499			153.00
